created_at;id;ip_address;metadata;origem;perfil_publico_id;tipo_evento;user_agent
2026-01-23 18:48:48.782467+00;496032d5-d95e-47c5-9fa0-0512a9748ff1;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 18:49:03.130506+00;fd06eaf4-655a-4a40-8857-df95b8986950;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 19:07:26.486955+00;9e5d24ab-6599-4122-9113-ca0be4a242d8;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 19:20:08.852694+00;e069bb75-602f-40b9-9055-c03986c89c2e;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 19:21:57.591003+00;dbeb8c63-085a-4bec-bf56-c7b8cb1e373e;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 20:04:50.482805+00;1d6425f1-3a4e-4966-9fb8-b9bf71e9c239;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 20:20:43.204839+00;9e1d380c-20ab-463f-b565-52b7cc34d038;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 20:41:22.976986+00;2ccc7cad-676d-4e95-bbdc-3dd94babe2d2;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 21:43:31.958602+00;cf3a955d-dc83-4765-9788-4398a24d1838;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 22:36:56.719033+00;bee4051a-b216-4f41-b6d0-0007f5e7b6d6;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 23:05:53.215301+00;4d09838c-2d0e-44b1-b2b4-d50b56a8f86d;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 00:03:10.749602+00;b6826ce5-fd84-4c46-a59b-144140de43b7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 00:03:45.362877+00;22702d4c-2494-4b54-b8c7-3a83d2bd5106;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;clique_cta_flutuante;
2026-01-24 00:21:34.504151+00;e9bd4663-20fb-4743-b6ea-a750312d2707;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 01:33:00.243147+00;a2319696-bc69-4fb5-ad85-64e3a94b9f83;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 01:54:32.039035+00;4aca21c4-4777-4a01-95fe-5c907d39c58d;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 03:27:37.231334+00;1ba16f7a-5861-4144-acfa-546eca694be7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 04:52:21.058436+00;acbf7186-117f-49bc-afac-ef59495aa4f8;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 06:47:25.890114+00;f875a4c5-c61e-405e-8ed7-2a124e14f474;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 08:01:12.611203+00;e8d7e112-3e10-4bbd-a5b5-9d1e95bc50f1;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 08:08:12.732195+00;7aef6a3a-8b3f-4ff6-a206-6dc52e6545fd;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 08:58:41.023916+00;56c8114e-bf44-4d31-be68-8810c2da7108;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 10:21:48.227828+00;b62390c3-19f5-4127-af43-2829ec8716d1;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 10:57:28.517916+00;97e9abd3-48f8-41c4-9051-63cb67d24f17;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 13:13:45.285221+00;c8329767-5014-4e5b-be2d-fb3937beef47;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 15:27:16.766187+00;24f2bdf1-ab3d-40e7-aba1-03f28fd858d7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-24 15:51:30.346737+00;4fa55319-4268-44f3-abbc-551767c1cad3;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
